21.48516540745533,-15.42391936127038
20.97005788528521,-20.96326029690241
20.136031853640503,-25.130268272878393
19.322222089447276,-29.551939321051655
18.6654639121915,-34.35652520460137
16.983029651578462,-39.80778166458
16.04044958541432,-41.60608143675337
15.104752214568409,-45.785046532890846
11.858583050185498,-47.742349024994056
7.5005503126732345,-48.08302825527868
2.187280638472617,-47.07957889035262
-1.1914968384746494,-47.09926131264264
-7.7314471109996905,-47.674716067409015
-12.076911394289997,-46.1428907325257
-16.330184069995337,-43.899993367973146
-17.908292524710458,-40.91479391801607
-17.730799273020665,-37.35370237028698
-17.310632167937435,-32.979718274376005
-14.942852515072609,-28.9043627930771
-13.374983459561296,-25.970939724306586
-12.089867001823343,-21.180607302351323
-12.412618037797625,-18.121419163644543
-10.757849317849315,-15.918037918772338
-10.866172345574526,-13.515680973712973
-7.637883311884658,-17.599647974902016
-4.003149995420164,-20.883675829616802
0.29070742861014953,-23.53226924722991
6.217525959826134,-24.370430500701133
9.678583441400814,-24.59820413105914
13.382682294349213,-23.892661022589856
17.008436909837467,-22.091451496678502
18.424395971875004,-18.87960617196693
20.39036050995991,-18.641028930200847
21.123831607579262,-15.735609517863443
20.136448337270792,-19.4263374458472
20.62794788638789,-25.284686345933615
19.72489470201638,-28.663643022575993
17.744258745306986,-34.88529112779994
17.792324926817162,-39.26576718303243
16.29910478676515,-42.79526337971789
14.665558094593532,-45.701231329619254
12.068831612957306,-46.413262665482044
7.4917772245178815,-47.95434798883668
2.250762942768721,-47.38563948949087
-1.39977309663944,-47.75632766124515
-8.04883553260887,-47.41387586906309
-13.236213736413418,-46.070310621463065
-15.214186727565894,-43.23731901304656
-17.103222894650887,-40.199599293769715
-17.49527834404743,-37.00940311468421
-17.62100561089511,-33.34636140943617
-14.700560114270516,-29.130556744664943
-13.75047176999721,-25.72463147007465
-11.535948094375161,-22.895275953462672
-12.119895738670749,-18.076723208784426
-11.383799853451404,-15.67374720181819
-10.237033878503054,-14.724911159395282
-8.239794200613378,-18.809681439783247
-4.895880978285355,-20.04877293753929
0.24085232641338758,-23.73259245294915
6.840823165241339,-24.561178988137133
10.615639771654667,-25.323865845011987
13.283090222544987,-23.72281146868934
16.03681430311021,-22.15296624593599
20.202699341411762,-19.93521727402241
20.513466227092245,-17.508043317464214
21.27339998830973,-15.96182557715094
20.74652168380909,-19.651887729025724
20.35835846707759,-24.43415374849855
19.689974020938436,-29.40757239328767
17.565052556453583,-33.40483083352527
17.404524964328182,-39.32968949307017
