-10.740334604847297,0.7142342390943988
-12.571653565461679,-3.0971718635223473
-12.83845051513881,-6.845332821806479
-12.129966089134017,-10.789121617112995
-12.109377072471247,-12.563959322978977
-11.804252389712667,-14.226484232030655
-11.42192218873788,-17.89375917627233
-12.380626637055425,-22.922199899506968
-14.741395831194358,-26.64132325170186
-15.491479504248613,-29.59494093097092
-16.741666421323238,-33.1466622184456
-18.148819741816535,-36.77007366482914
-19.268328508855554,-38.98461326230683
-19.805171385001557,-38.77746819021934
-21.66724583537382,-35.39077245030704
-23.658141026465305,-31.63337659243452
-25.093843512135102,-28.243807357850805
-25.22755978761863,-24.605684068289627
-24.181319944075074,-21.006562484058307
-24.44976097710738,-18.104376432301837
-22.099229361898736,-12.737389774774764
-21.738590139190784,-9.427671435277132
-21.054266944849044,-7.314546738079295
-18.066649018627658,-2.613140780186887
-15.288161852449136,0.5821691651599408
-12.593524994373386,0.6469263987993201
-8.934373251271674,2.184508417104954
-10.684676871794016,0.527958300484394
-11.319304505266834,-3.5446750951952395
-12.366113969424353,-6.575794982701632
-12.315016196249964,-10.108959681901498
-12.251174280587028,-11.98038573603936
-11.533170888695903,-15.095639063652152
-11.73132393462506,-17.945828157575836
-12.482909085374201,-21.577199739010624
-14.388402326882062,-26.54354082918505
-14.558884597333563,-29.70816313463718
-16.529735738800454,-32.85659116020195
-17.837522197291577,-35.96700062099141
-18.247094747313298,-39.1626288796832
-20.679829917267757,-37.55333101891908
-22.55573675073223,-34.48540438225465
-23.943216181658023,-30.745233160554125
-24.466881929671846,-28.41842334389041
-25.468480129129482,-24.3509301558506
-24.589549166800307,-20.435848850725307
-23.61865136889794,-16.953891729457553
-22.76837612138662,-12.45473939409412
-21.86728258217091,-9.730666224135913
-19.59347990582021,-6.88844865111932
-17.920739915874144,-2.9116340606275304
-15.028842181674253,0.20115762395849485
-12.376277741872846,1.2975808847932397
-9.930698306876739,3.7963684882549575
-9.668222638730187,0.5982791796442641
-12.135021293791544,-3.3345479476579207
-12.51919231590257,-5.353617257587175
-12.066940717114214,-10.65238957184647
-11.428629425562136,-12.161974517393606
-11.469165501422328,-15.134831860887152
-12.385967561363737,-19.260302279361056
-12.953790745442708,-22.686909040507622
-14.371526072464897,-26.696958639109127
-15.613145176104501,-28.870104392533662
-16.74910089813042,-33.169843461637214
-17.897844027049672,-36.78159063866326
-19.15921369694535,-39.58213139531304
-20.84157915255439,-37.56292486609827
-22.510398347560574,-34.909098740776216
-23.718091629077612,-30.716162657327413
-24.474242075244458,-27.49893046814608
-25.391166170685572,-24.73843772448127
